YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202001,143838,863537,1,.5,"WSW","OCONTO",44.8782,-87.8899,4452692,8753394
202001,143838,863537,2,1.67,"E","OCONTO",44.8801,-87.8458,4452806,8750748
202001,143838,863537,3,1.79,"ENE","OCONTO",44.8939,-87.8492,4453634,8750952
202001,143838,863537,4,1.17,"NNW","OCONTO",44.8954,-87.8897,4453724,8753382
202001,143845,863585,1,1.01,"NNW","KEWAUNEE",44.4643,-87.5041,4427858,8730246
202001,143845,863585,2,.96,"N","KEWAUNEE",44.4638,-87.5017,4427828,8730102
202001,143845,863585,3,.86,"N","KEWAUNEE",44.4625,-87.4997,4427750,8729982
202001,143845,863585,4,.79,"N","KEWAUNEE",44.4615,-87.5001,4427690,8730006
202001,143845,863585,5,.75,"N","KEWAUNEE",44.4607,-87.5019,4427642,8730114
202001,143845,863585,6,.94,"NNW","KEWAUNEE",44.4632,-87.5046,4427792,8730276
202001,143845,863586,1,2.77,"NE","OCONTO",44.9111,-87.8442,4454666,8750652
202001,143845,863586,2,2.86,"NE","OCONTO",44.9116,-87.8422,4454696,8750532
202001,143845,863586,3,2.65,"ENE","OCONTO",44.896,-87.8307,4453760,8749842
202001,143845,863586,4,2.33,"ENE","OCONTO",44.8948,-87.8372,4453688,8750232
202001,143887,863828,1,3.1,"SE","BEECH IS",33.39,-81.84,3323400,8150400
202001,143960,865452,1,.24,"ENE","TULSA",36.1514,-95.946,369084,9556760
202001,143960,865453,1,2.95,"NNE","TULSA R L JONES ARPT",36.069,-95.9585,364140,9557510
202001,143960,865454,1,2,"N","TULSA",36.179,-95.95,3610740,9557000
202001,143960,865455,1,.65,"S","TAHLEQUAH",35.9106,-94.971,3554636,9458260
202001,143960,865456,1,1.02,"SSE","SALLISAW",35.4575,-94.7904,3527450,9447424
202001,143960,865457,1,.95,"NW","MC ALESTER",34.9399,-95.7817,3456394,9546902
202001,143960,865457,2,1.7,"NNW","KREBS",34.9408,-95.7362,3456448,9544172
202001,143960,865457,3,1.16,"WSW","KREBS",34.9164,-95.74,3454984,9544400
202001,143960,865457,4,1.21,"SW","MC ALESTER",34.9166,-95.7837,3454996,9547022
202001,143960,865458,1,1.69,"NNW","POTEAU",35.0708,-94.6357,354248,9438142
202001,143960,865458,2,.04,"SE","NEFF",35.0696,-94.5995,354176,9435970
202001,143960,865458,3,1.08,"SE","POTEAU",35.0379,-94.608,352274,9436480
202001,143960,865458,4,.99,"WSW","POTEAU",35.0424,-94.6348,352544,9438088
202001,143960,867121,1,3.04,"WNW","PETTIT",35.7796,-95.0229,3546776,951374
202001,143960,867121,2,2.29,"S","PARK HILL",35.8369,-94.948,3550214,9456880
202001,143960,867124,1,6.01,"SSE","ASHLAND",34.687,-96.0385,3441220,962310
202001,143960,867124,2,2.48,"SSE","KIOWA",34.687,-95.8828,3441220,9552968
202001,143960,867124,3,2.29,"NNW","PITTSBURG",34.7486,-95.8702,3444916,9552212
202001,143960,867124,4,3.18,"ESE","ASHLAND",34.7495,-96.0199,3444970,961194
202001,143960,874086,1,5.37,"SE","MURPHY",36.0991,-95.1771,365946,9510626
202001,143960,874086,2,5.24,"ESE","MURPHY",36.1163,-95.1659,366978,959954
202001,143971,864137,1,2.83,"NNE","EAGLE POINT",29.54,-94.91,2932400,9454600
202001,143971,864138,1,49.21,"WSW","SARGENT",28.42,-96.33,2825200,9619800
202001,143971,864139,1,1.51,"NNE","TEXAS CITY",29.42,-94.89,2925200,9453400
202001,143971,864140,1,0,"N","MORGANS POINT",29.68,-94.98,2940800,9458800
202001,143971,864141,1,1.38,"S","EAGLE POINT",29.48,-94.92,2928800,9455200
202001,143971,864142,1,1.94,"ESE","FREEPORT",28.94,-95.3,2856400,9518000
202001,143971,864143,1,4.8,"NNW","SAN LUIS PASS",29.13,-95.06,297800,953600
202001,143971,864144,1,6.08,"W","SAN LUIS PASS",29.08,-95.12,294800,957200
202001,143971,864145,1,.92,"SE","NORTH JETTY",29.36,-94.72,2921600,9443200
202001,143971,864146,1,1.93,"WNW","NORTH JETTY",29.38,-94.76,2922800,9445600
202001,143971,864147,1,7.32,"SSE","TEXAS CITY",29.3,-94.86,2918000,9451600
202001,143971,864148,1,3.9,"SSW","GALVESTON",29.25,-94.85,2915000,9451000
202001,143971,864149,1,15.65,"E","SMITH PT",29.52,-94.51,2931200,9430600
202001,143971,864150,1,9.57,"NE","NORTH JETTY",29.47,-94.62,2928200,9437200
202001,143971,864151,1,0,"N","BUOY 42035",29.23,-94.4,2913800,9424000
202001,143972,864154,1,.54,"E","HULINGTON",38.98,-84.16,3858800,849600
202001,143972,864155,1,1.75,"ESE","LOUDEN",39.02,-83.42,391200,8325200
202001,143972,864156,1,.13,"S","ROME",38.6681,-83.3798,3840086,8322788
202001,143972,864157,1,1.25,"W","PORTSMOUTH",38.7325,-83.0029,3843950,83174
202001,143972,864158,1,2.06,"E","CLIFFORD",38.9205,-82.9818,3855230,8258908
202001,143973,864152,1,.66,"NW","OWENTON",38.5372,-84.8382,3832232,8450292
202001,143973,864153,1,1.76,"ESE","LEWISBURG",38.54,-83.74,3832400,8344400
202001,143974,867833,1,3.7,"S","LAKE GEORGIA PACIFIC",33.1768,-92.0576,3310608,923456
202001,143974,867833,2,2.38,"S","WHITLOW",33.1856,-91.9813,3311136,9158878
202001,143974,867835,1,1.98,"NNE","PUGH",33.2576,-91.9609,3315456,9157654
202001,143974,867835,2,2.04,"NNE","HAMBURG",33.256,-91.8033,3315360,9148198
202001,143974,867837,1,1.84,"N","NORTH CROSSETT",33.1761,-91.9441,3310566,9156646
202001,143974,867837,2,4.48,"SE","HAMBURG",33.1835,-91.766,3311010,9145960
202001,143974,867838,1,.86,"WNW","MYRTLE GROVE",33.3027,-91.2845,3318162,9117070
202001,143974,867838,2,.69,"WNW","MYRTLE GROVE",33.3023,-91.2816,3318138,9116896
202001,143974,869290,1,3.48,"W","MIST",33.2638,-91.7598,3315828,9145588
202001,143974,869290,2,2.38,"E","MONTROSE",33.303,-91.459,3318180,9127540
202001,143974,869291,1,3.41,"W","COSGROVE",33.303,-91.459,3318180,9127540
202001,143974,869291,2,.79,"NW","COSGROVE",33.3087,-91.4088,3318522,9124528
202001,143974,869583,1,1.93,"W","LAKE VLG",33.3349,-91.3129,3320094,9118774
202001,143974,869583,2,1.04,"ENE","LUNA",33.385,-91.183,3323100,9110980
202001,143974,869584,1,5.36,"NE","LELAND",33.419,-91.098,3325140,915880
202001,143974,869584,2,8.32,"NE","LELAND",33.446,-91.058,3326760,913480
202001,143974,871382,1,1.38,"N","OLD MILO",33.3,-91.92,3318000,9155200
202001,143974,871383,1,1.16,"E","HAMBURG",33.23,-91.8,3313800,9148000
202001,143974,871390,1,4.11,"W","SUNSHINE",33.17,-91.6,3310200,9136000
202001,143974,871392,1,.9,"SW","BOYDELL",33.36,-91.49,3321600,9129400
202001,143974,871394,1,.69,"N","DERMOTT",33.53,-91.43,3331800,9125800
202001,143974,871454,1,0,"N","LAKE VLG",33.33,-91.28,3319800,9116800
202001,143974,871455,1,0,"N","MACON LAKE",33.42,-91.32,3325200,9119200
202001,143976,871393,1,6.14,"NNE","BEEKMAN",33.0066,-91.856,33396,9151360
202001,143976,871458,1,1.05,"S","UPLAND",32.7148,-91.8793,3242888,9152758
202001,143976,871466,1,.59,"W","KILBOURNE",32.9984,-91.31,3259904,9118600
202001,143976,871467,1,1,"W","DARNELL",32.6774,-91.4668,3240644,9128008
202001,143976,871467,2,.9,"NW","DARNELL",32.69,-91.46,3241400,9127600
202001,143976,871519,1,.86,"SE","RAYVILLE MUNI ARPT",32.4703,-91.7607,3228218,9145642
202001,143976,871520,1,6.87,"NE","BASKIN",32.35,-91.68,3221000,9140800
202001,143976,871524,1,.69,"N","PIONEER",32.74,-91.43,3244400,9125800
202001,143976,871524,2,.87,"NNW","PIONEER",32.7414,-91.4361,3244484,9126166
202001,143976,871524,3,.59,"W","PIONEER",32.729,-91.4401,3243740,9126406
202001,143976,871524,4,.12,"WSW","PIONEER",32.7295,-91.4321,3243770,9125926
202001,143976,871525,1,.58,"W","KILBOURNE",33,-91.31,3300,9118600
202001,143976,871525,2,.31,"S","KILBOURNE",32.9955,-91.2992,3259730,9117952
202001,143976,871525,3,.58,"SSW","KILBOURNE",32.9926,-91.3049,3259556,9118294
202001,143976,871525,4,.78,"WSW","KILBOURNE",32.9975,-91.3131,3259850,9118786
202001,143976,871526,1,1.75,"W","THOMASTOWN",32.37,-91.1,3222200,916000
202001,143976,871527,1,0,"N","WATERPROOF",31.8,-91.4,3148000,9124000
202001,143976,871528,1,1.89,"ESE","ST JOSEPH LAKE",32.02,-91.19,321200,9111400
202001,143977,864159,1,1.33,"ESE","GLOVER HILL",35.06,-85.63,353600,8537800
202001,143977,864160,1,.57,"E","OOLTEWAH",35.08,-85.06,354800,853600
202001,143977,864161,1,.69,"N","PIKEVILLE",35.61,-85.2,3536600,8512000
202001,143977,864162,1,.89,"SE","ATHENS",35.44,-84.59,3526400,8435400
202001,143977,864163,1,0,"N","KINGSTON",35.87,-84.52,3552200,8431200
202001,143977,864164,1,1.49,"SSW","MC GHEE",35.6,-84.23,3536000,8413800
202001,143977,864165,1,.89,"SE","CHANCEYTOWN",35.04,-84.39,352400,8423400
202001,143977,864166,1,.57,"W","TURTLETOWN",35.13,-84.36,357800,8421600
202001,143977,864167,1,.56,"W","JACKSBORO",36.33,-84.19,3619800,8411400
202001,143977,864168,1,.56,"E","LA FOLLETTE",36.38,-84.12,3622800,847200
202001,143977,864169,1,.69,"N","MARYVILLE",35.76,-83.97,3545600,8358200
202001,143977,864170,1,.89,"SW","MAYNARDVILLE",36.24,-83.81,3614400,8348600
202001,143977,864171,1,.89,"NE","TOWNSEND",35.68,-83.76,3540800,8345600
202001,143977,864172,1,.89,"NW","JEFFERSON CITY",36.13,-83.49,367800,8329400
202001,143977,864173,1,.89,"NW","TAZEWELL",36.46,-83.58,3627600,8334800
202001,143977,864174,1,1.49,"NNW","TAZEWELL",36.47,-83.58,3628200,8334800
202001,143977,864175,1,.69,"N","TAZEWELL",36.46,-83.57,3627600,8334200
202001,143977,864176,1,1.31,"WSW","MORRISTOWN",36.21,-83.3,3612600,8318000
202001,143977,864177,1,.69,"N","RUSSELLVILLE",36.26,-83.2,3615600,8312000
202001,143977,864178,1,.89,"SW","CLICK",36.54,-82.68,3632400,8240800
202001,143977,864179,1,.89,"NW","BLOUNTVILLE",36.54,-82.34,3632400,8220400
202001,143977,864180,1,.56,"W","(TRI)TRI CITY ARPT B",36.48,-82.41,3628800,8224600
202001,145301,872309,1,2.41,"NE","DIMOCK",43.499,-97.9532,4329940,9757192
202001,145301,872309,2,5.37,"NNW","CLAYTON",43.5,-97.7166,4330000,9742996
202001,145301,872309,3,2.89,"SE","CLAYTON",43.4,-97.63,4324000,9737800
202001,145301,872309,4,3.15,"SSE","MILLTOWN",43.38,-97.77,4322800,9746200
202001,145308,872319,1,.91,"NW","CHESTER",30.93,-94.61,3055800,9436600
202001,145308,872320,1,2.25,"NW","FAWIL",30.77,-93.68,3046200,9340800
202001,145308,872321,1,2.07,"S","WIERGATE",30.99,-93.7,3059400,9342000
202001,145308,872322,1,0,"N","(BPT)BEAUMONT-PT ART",29.95,-94.02,2957000,941200
202001,145308,872323,1,4.98,"ENE","SOUR LAKE",30.15,-94.32,309000,9419200
202001,145309,872329,1,.94,"NW","MOUTH OF SABINE RIVER",29.6887,-93.842,2941322,9350520
202001,145309,872330,1,3.4,"SW","CAMERON",29.7678,-93.3428,2946068,9320568
202001,145310,872331,1,4.38,"N","KROTZ SPGS",30.5922,-91.7641,3035532,9145846
202001,145310,872331,2,4.76,"ESE","SWAYZEE LAKE",30.607,-91.7545,3036420,9145270
202001,145310,872332,1,2.39,"SSE","SCOTT",30.2,-92.08,3012000,924800
202001,145310,872333,1,0,"N","PARKS",30.22,-91.83,3013200,9149800
202001,145310,872334,1,2.83,"SSE","RAYMOND",30.31,-92.69,3018600,9241400
202001,145334,872445,1,1.5,"SSW","NEWBY",31.53,-86.13,3131800,867800
202001,145334,872446,1,.59,"W","NEWBY",31.55,-86.13,3133000,867800
202001,145334,872447,1,3,"NNE","BLUFF SPRINGS",31.61,-86.04,3136600,862400
202001,145334,872448,1,.91,"NW","BASIN",31.35,-86.14,3121000,868400
202001,145334,872449,1,1.37,"WSW","CARL FOLSOM ELBA ARPT",31.4,-86.11,3124000,866600
202001,145334,872450,1,1.18,"W","CAMP HUMMING HILLS GSA",31.46,-86.01,3127600,86600
202001,145334,872451,1,2.16,"SSW","WOODLAND GROVE CHURCH",31.42,-85.97,3125200,8558200
202001,145334,872452,1,1.37,"WSW","FAIRVIEW",31.22,-86.06,3113200,863600
202001,145334,872453,1,.69,"N","KINSTON",31.22,-86.17,3113200,8610200
202001,145334,872455,1,.91,"SE","RICHBURG",31.38,-85.95,3122800,8557000
202001,145334,872456,1,.59,"W","ASBURY",31.25,-85.98,3115000,8558800
202001,145334,872457,1,.69,"N","SAMSON",31.12,-86.04,317200,862400
202001,145334,872458,1,.69,"S","SHELL ARMY FIELD",31.35,-85.84,3121000,8550400
202001,145334,872459,1,.59,"W","ENTERPRISE",31.32,-85.85,3119200,8551000
202001,145334,872460,1,1.18,"E","BATTENS CROSSROADS",31.26,-85.87,3115600,8552200
202001,145334,872461,1,.59,"W","KEYTON",31.28,-85.83,3116800,8549800
202001,145334,872462,1,.91,"NW","COOL SPRINGS",31.24,-85.83,3114400,8549800
202001,145334,872463,1,1.38,"N","OZARK",31.46,-85.64,3127600,8538400
202001,145334,872464,1,.69,"N","FORT RUCKER",31.35,-85.7,3121000,8542000
202001,145334,872465,1,.91,"NW","SKIPPERVILLE",31.56,-85.55,3133600,8533000
202001,145334,872466,1,.91,"NW","GENEVA",31.04,-85.88,312400,8552800
202001,145334,872467,1,.59,"W","NEWTON",31.34,-85.6,3120400,8536000
202001,145334,872468,1,1.5,"SSW","HARTFORD",31.08,-85.7,314800,8542000
202001,145334,872469,1,.91,"NW","WICKSBURG",31.21,-85.63,3112600,8537800
202001,145334,872470,1,0,"N","PINCKARD",31.31,-85.54,3118600,8532400
202001,145334,872471,1,.69,"N","SLOCOMB",31.11,-85.59,316600,8535400
202001,145334,872472,1,1.9,"ESE","HOLLIS DAIRY RD",31.22,-85.52,3113200,8531200
202001,145334,872473,1,.69,"N","(DHN)NAPIER FIELD",31.33,-85.44,3119800,8526400
202001,145334,872474,1,0,"N","JONES CROSSROADS",31.21,-85.48,3112600,8528800
202001,145334,872475,1,.91,"NW","JONES CROSSROADS",31.22,-85.49,3113200,8529400
202001,145334,872476,1,0,"N","(DHN)NAPIER FIELD",31.32,-85.44,3119200,8526400
202001,145334,872477,1,2.46,"ENE","GREEN ACRES",31.23,-85.43,3113800,8525800
202001,145334,872482,1,.69,"N","SCREAMER",31.67,-85.2,3140200,8512000
202001,145334,872483,1,1.37,"WSW","DOTHAN",31.21,-85.41,3112600,8524600
202001,145334,872485,1,1.5,"NNE","SHORTERVILLE",31.59,-85.09,3135400,855400
202001,145335,872486,1,1.5,"SSE","PINEY GROVE",30.78,-86.11,3046800,866600
202001,145335,872487,1,.59,"W","NEW HOPE",30.95,-85.88,3057000,8552800
202001,145335,872488,1,0,"N","PITTMAN",30.94,-85.82,3056400,8549200
202001,145335,872489,1,1.37,"WSW","ARDS CROSSROADS",30.94,-85.71,3056400,8542600
202001,145335,872490,1,.69,"N","BONIFAY",30.79,-85.68,3047400,8540800
202001,145335,872491,1,1.38,"N","VERNON",30.64,-85.71,3038400,8542600
202001,145335,872493,1,.59,"W","BASCOM",30.92,-85.12,3055200,857200
202001,145336,872495,1,.91,"SW","FORT GAINES",31.61,-85.05,3136600,853000
202001,145336,872496,1,.91,"NW","LUKE",31.34,-85,3120400,8500
202001,145336,872497,1,1.36,"WSW","CUTHBERT",31.76,-84.8,3145600,8448000
202001,145336,872498,1,1.36,"WNW","CUTHBERT",31.78,-84.8,3146800,8448000
202001,145336,872499,1,.59,"W","DAWSON",31.77,-84.45,3146200,8427000
202001,145336,872500,1,0,"N","ROWENA",31.38,-84.71,3122800,8442600
202001,145336,872501,1,1.5,"NNW","HANOVER",30.95,-84.65,3057000,8439000
202001,145356,872608,1,.98,"NNE","KINGDOM",41.9138,-89.3958,4154828,8923748
202001,145356,872608,2,1.16,"SSW","KINGDOM",41.8842,-89.4077,4153052,8924462
202001,145356,872608,3,.97,"E","SWISSVILLE",41.8487,-89.4612,4150922,8927672
202001,145356,872608,4,1.24,"SSE","LINCOLN HGTS",41.8334,-89.5112,4150004,8930672
202001,145356,872608,5,.82,"SSE","LINCOLN HGTS",41.8392,-89.5133,4150352,8930798
202001,145356,872608,6,1.81,"NNE","SWISSVILLE",41.8733,-89.4642,4152398,8927852
202001,145356,872608,7,2.36,"N","SWISSVILLE",41.884,-89.4858,4153040,8929148
202001,145356,872608,8,4.51,"WNW","KINGDOM",41.9174,-89.4845,4155044,8929070
202001,145360,872668,1,.45,"WSW","SALTVILLE",36.8782,-81.7579,3652692,8145474
202001,145360,872668,2,.93,"ESE","CHILHOWIE",36.7928,-81.6557,3647568,8139342
202001,145360,872670,1,.55,"E","BURKES GARDEN",37.1,-81.34,376000,8120400
202001,145360,872676,1,3.9,"WSW","BLAND",37.07,-81.18,374200,8110800
202001,145360,872702,1,.55,"W","CATAWBA",37.38,-80.13,3722800,807800
202001,145360,872704,1,.32,"NNW","BANE",37.2743,-80.7222,3716458,8043332
202001,145360,872704,2,1.34,"ENE","MOUNTAIN LAKE",37.3602,-80.5293,3721612,8031758
202001,145360,873257,1,0,"N","GALAX",36.67,-80.92,3640200,8055200
202001,145360,873258,1,.88,"SE","VINTON",37.27,-79.89,3716200,7953400
202001,145360,873259,1,2.82,"SSW","ROANOKE CITY",37.23,-79.96,3713800,7957600
202001,145360,873260,1,1.38,"N","BASSETT FORKS",36.75,-79.95,3645000,7957000
202001,145360,873261,1,0,"N","FONTAINE",36.65,-79.87,3639000,7952200
202001,145360,873262,1,1.11,"E","RIDGEWAY",36.58,-79.85,3634800,7951000
202001,145360,873263,1,1.66,"W","AIKEN SUMMIT",36.6,-79.73,3636000,7943800
202001,145360,873264,1,1.49,"SSE","PRESTON",36.65,-79.97,3639000,7958200
202001,145360,873265,1,5.32,"SSW","CLAUDVILLE",36.58,-80.37,3634800,8022200
202001,145360,873266,1,1.77,"NE","CRITZ",36.65,-80.13,3639000,807800
202001,145360,873268,1,.68,"SW","CALLANDS",36.8128,-79.5883,3648768,7935298
202001,145360,873268,2,2.28,"SE","SONANS",36.861,-79.2862,3651660,7917172
202001,145360,873269,1,1.1,"W","LYNCHBURG ARPT",37.33,-79.22,3719800,7913200
202001,145360,873270,1,2.22,"W","RED BANK",36.6,-78.79,3636000,7847400
202001,145360,873271,1,2.65,"NE","KEYSVILLE",37.08,-78.45,374800,7827000
202001,145360,873272,1,2.59,"ESE","ALPHA",37.56,-78.38,3733600,7822800
202001,145360,873273,1,.88,"NE","CULLEN",37.13,-78.64,377800,7838400
202001,145374,872794,1,.29,"SW","CHOTEAU",47.8169,-112.1842,4749014,11211052
202001,145374,872794,2,.26,"SE","CHOTEAU",47.8173,-112.1762,4749038,11210572
202001,145374,872794,3,.48,"SSW","CHOTEAU ARPT",47.8134,-112.1729,4748804,11210374
202001,145374,872794,4,.55,"S","CHOTEAU",47.8121,-112.1787,4748726,11210722
202001,145374,872794,5,.61,"SSE","CHOTEAU",47.8115,-112.1765,4748690,11210590
202001,145374,872794,6,.76,"S","CHOTEAU ARPT",47.8092,-112.173,4748552,11210380
202001,145374,872794,7,.78,"S","CHOTEAU ARPT",47.8089,-112.1727,4748534,11210362
202001,145374,872794,8,.88,"SSE","CHOTEAU",47.8076,-112.1761,4748456,11210566
202001,145380,872811,1,0,"N","ROCK OF AGES LIGHT",47.77,-89.22,4746200,8913200
202001,145409,873033,1,.57,"W","MOSSVILLE",33.77,-97.23,3346200,9713800
202001,145409,873038,1,1.17,"SE","ERA",33.4868,-97.2872,3329208,9717232
202001,145409,873042,1,0,"N","HICO",31.98,-98.03,3158800,981800
202001,145409,873043,1,0,"N","FAIRY",31.85,-97.98,3151000,9758800
202001,145409,873048,1,0,"N","LAMPASAS",31.07,-98.18,314200,9810800
202001,145409,873049,1,.9,"SW","EVERMAN",32.6196,-97.2893,3237176,9717358
202001,145409,873050,1,0,"N","GATESVILLE",31.43,-97.75,3125800,9745000
202001,145409,873052,1,3.13,"E","LITTLE ELM",33.1516,-96.916,339096,9654960
202001,145409,873054,1,3.53,"WNW","BOYD",33.0971,-97.6375,335826,9738250
202001,145409,873054,2,3.42,"SSE","PARADISE",33.1023,-97.6343,336138,9738058
202001,145409,873061,1,1.02,"ESE","ENLOE",33.4254,-95.6532,3325524,9539192
202001,145409,873061,2,1.11,"ESE","ENLOE",33.4265,-95.6513,3325590,9539078
202001,145409,873066,1,4.52,"NE","GODLEY",32.4886,-97.4673,3229316,9728038
202001,145409,873066,2,4.19,"NW","JOSHUA ARPT",32.4934,-97.4502,3229604,9727012
202001,145409,873070,1,1.26,"W","COOPER",33.3727,-95.7016,3322362,9542096
202001,145409,873070,2,1.09,"WNW","COOPER",33.3776,-95.6965,3322656,9541790
202001,143977,864269,1,.89,"NW","TAZEWELL",36.46,-83.58,3627600,8334800
202001,143977,864270,1,2.88,"WSW","UNION",36.06,-84.53,363600,8431800
202001,143977,864271,1,.69,"N","STAUNTON MILL",36.14,-82.85,368400,8251000
202001,143977,864272,1,2.24,"E","LINE SPG",35.7,-83.61,3542000,8336600
202001,143978,864181,1,1.38,"S","DORTON FT",36.71,-82.43,3642600,8225800
202001,143978,864182,1,1.8,"WSW","CARTERTON",36.89,-82.26,3653400,8215600
202001,143978,864183,1,2.07,"N","BOOKER",36.65,-82.08,3639000,824800
202001,143979,864184,1,.57,"E","HAYESVILLE",35.05,-83.82,353000,8349200
202001,143980,864200,1,2.9,"NNE","PARNELL",36.9084,-84.9088,3654504,8454528
202001,143980,864201,1,.82,"NNW","VIRDEN",37.8901,-83.958,3753406,8357480
202001,143980,864202,1,.64,"NNW","WALTERSVILLE",37.8791,-83.9323,3752746,8355938
202001,143980,864202,2,.2,"ESE","CLAY CITY",37.8691,-83.9166,3752146,8354996
202001,143980,864203,1,.91,"ESE","UPPER SPENCER",38.0248,-83.8347,381488,8350082
202001,143980,864205,1,1.63,"W","RINGOS MILLS",38.27,-83.63,3816200,8337800
202001,143980,864206,1,1.76,"NW","POPLAR PLAINS",38.39,-83.69,3823400,8341400
202001,143981,864222,1,1.49,"SSW","HYDEN",37.15,-83.38,379000,8322800
202001,143981,864222,2,1.21,"NNW","WENDOVER",37.145,-83.3813,378700,8322878
202001,143984,864254,1,1.97,"SW","TROY",40.0305,-84.2271,401830,8413626
202001,143984,864254,2,1.22,"ENE","TROY",40.0545,-84.1776,403270,8410656
202001,143984,864255,1,2.89,"E","FARRINGTON",40.106,-84.1758,406360,8410548
202001,143984,864255,2,2.33,"ENE","FLETCHER",40.1585,-84.0774,409510,844644
202001,143990,864301,1,1.27,"WNW","COMMERCIAL PLACE",39.66,-86.85,3939600,8651000
202001,143990,865045,1,1.81,"ENE","MEDORA",38.8413,-86.1397,3850478,868382
202001,143990,865045,2,2.97,"WNW","BOBTOWN",39.0428,-85.9968,392568,8559808
202001,143990,865045,3,.95,"NW","NEW FARMINGTON",38.9302,-85.8819,3855812,8552914
202001,143990,865045,4,3.15,"SSW","TAMPICO",38.7602,-85.9786,3845612,8558716
202001,143990,865046,1,2.4,"SW","HAYDEN",38.9603,-85.7668,3857618,8546008
202001,143990,865046,2,5.89,"NNW","BREWERSVILLE",39.1615,-85.6322,399690,8537932
202001,143990,865046,3,8.94,"ESE","NEBRASKA",39.0186,-85.2972,391116,8517832
202001,143990,865046,4,3.03,"ESE","PARIS",38.8017,-85.579,3848102,8534740
202001,143990,865047,1,.98,"W","WILLIAMS",38.8014,-86.648,3848084,8638880
202001,143990,865047,2,2.89,"NW","JUDAH",39.0031,-86.5629,39186,8633774
202001,143990,865047,3,1.44,"NNE","ZELMA",38.9496,-86.291,3856976,8617460
202001,143990,865047,4,1.19,"S","TUNNELTON",38.7528,-86.3308,3845168,8619848
202001,143993,865692,1,4.31,"NNE","OXFORD",30.66,-98.68,3039600,9840800
202001,143993,865693,1,2.51,"NW","BUCHANAN DAM",30.7508,-98.4546,3045048,9827276
202001,143993,865694,1,6.35,"WSW","BANDERA",29.69,-99.17,2941400,9910200
202001,143993,865695,1,1.93,"ESE","MEDINA LAKE",29.59,-98.95,2935400,9857000
202001,143993,865696,1,1.83,"NW","DEVINE",29.17,-98.94,2910200,9856400
202001,143993,865698,1,0,"N","BLANCO",30.1,-98.42,306000,9825200
202001,143993,865702,1,1.38,"N","LIBERTY HILL",30.69,-97.92,3041400,9755200
202001,143993,865709,1,2.16,"NNE","BLANCO",30.13,-98.41,307800,9824600
202001,143993,865710,1,.69,"N","HELOTES",29.59,-98.7,2935400,9842000
202001,143993,865712,1,5.01,"ENE","HENLY",30.24,-98.15,3014400,989000
202001,143993,865735,1,5.56,"N","WETMORE",29.65,-98.43,2939000,9825800
202001,143993,865736,1,2.39,"NNE","GEORGETOWN MUNI ARPT",30.71,-97.66,3042600,9739600
202001,143993,865737,1,2.07,"N","AUSTIN",30.3,-97.74,3018000,9744400
202001,143993,869130,1,3.01,"E","LACKLAND AFB",29.38,-98.58,2922800,9834800
202001,143993,869131,1,.69,"N","(SSF)STINSON FLD SAN",29.34,-98.47,2920400,9828200
202001,143993,869132,1,0,"N","UNIVERSAL CITY",29.53,-98.28,2931800,9816800
202001,143993,869133,1,2.49,"WNW","REEDVILLE",29.89,-97.87,2953400,9752200
202001,143993,869134,1,0,"N","GIDDINGS LEE CO ARPT",30.17,-96.98,3010200,9658800
202001,143993,869342,1,.92,"SE","LACOSTE",29.31,-98.81,2918600,9848600
202001,143993,869343,1,2.51,"WNW","CASSIN",29.26,-98.54,2915600,9832400
202001,143993,869344,1,4.7,"WNW","(SSF)STINSON FLD SAN",29.36,-98.54,2921600,9832400
202001,143993,869345,1,.56,"SSE","SCHERTZ",29.5626,-98.2664,2933756,9815984
202001,143993,869346,1,0,"N","PARITA",29.33,-98.27,2919800,9816200
202001,143993,869347,1,0,"N","LA VERNIA",29.35,-98.12,2921000,987200
202001,143993,869348,1,3.9,"NNE","NEW BERLIN",29.52,-98.07,2931200,984200
202001,143993,869349,1,.6,"E","KYLE",29.98,-97.86,2958800,9751600
202001,143993,869351,1,2.83,"NNW","LOCKHART",29.92,-97.68,2955200,9740800
202001,143993,869352,1,1.2,"W","DALE",29.93,-97.59,2955800,9735400
202001,143993,869353,1,.91,"NE","SMITHVILLE MUNI ARPT",30.04,-97.16,302400,979600
202001,143993,869354,1,.91,"NE","SMITHVILLE MUNI ARPT",30.04,-97.16,302400,979600
202001,143993,869356,1,.91,"NE","WARDA",30.06,-96.91,303600,9654600
202001,143993,869359,1,0,"N","WARRENTON",30.02,-96.73,301200,9643800
202001,143993,869359,2,1.78,"SSW","WALHALLA",29.9961,-96.7811,2959766,9646866
202001,144015,870417,1,.69,"S","WATERLOO",34.91,-88.07,3454600,884200
202001,144015,870418,1,.69,"S","SHEFFIELD",34.76,-87.7,3445600,8742000
202001,144015,870419,1,1.79,"SW","LEOLA",34.36,-87.34,3421600,8720400
202001,144015,870420,1,1.49,"NNW","OAKWORTH",34.59,-86.99,3435400,8659400
202001,144015,870421,1,2.66,"ESE","OAK RIDGE",34.46,-86.96,3427600,8657600
202001,144015,870422,1,2.37,"SSW","BROOKSVILLE",34.47,-86.87,3428200,8652200
